Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
95882933,IT Process Lead,«Филип Моррис Интернэшнл» в России,False,,,От 1 года до 3 лет,Полный день,[],"Чем предстоит заниматься:   Постановка/улучшение/поддержка внутренних IT-процессов   Анализ и разработка требований для решения по автоматизации ITIL процессов совместно с экспертами   Подготовка и проработка технического задания для проектной команды   Аудит и оценка эффективности внедрённых IT-процессов   Взаимодействие с экспертами в предметных областях из разных IT-доменов для выявления и сбора требований   Развитие и поддержка эффективности проектного офиса (PMO) IT-департамента   Поддержка актуального состояния документации процессов   Обучение и поддержка пользователей   Мы ожидаем:   Опыт работы в роли бизнес/системного аналитика или менеджера проектов в организации с развитой сервисной моделью от 3-х лет   Знание ITIL 3/ITIL 4 и корпоративных процессов IT   Глубокая процессная/сервисная экспертиза   Отличные навыки разработки внутренних нормативных и рабочих документов   Развитые коммуникативные навыки   Развитые аналитические способности, умение работать с большим объемом информации и структурированное мышление   Опыт работы в роли бизнес/системного аналитика или менеджера проектов в организации с развитой сервисной моделью от 3-х лет   Стратегическое мышление, умение декомпозировать и приоритезировать этапы работы   Мы предлагаем:  Стабильную работа в одной из крупнейших компаний в России Гибридный формат работы (возможность чередовать работу в офисе и удалённо), опция «короткая пятница» Поддержка во время интеграции в новую роль Возможности для роста и развития: развивать свою экспертизу и строить карьеру, участвовать в запуске и разработке масштабных и качественных решений для бизнеса Финансовое благополучие: 13-ая заработная плата, корпоративная пенсионная программа (как вклад, только круче!), доплата до оклада при больничном, дополнительные выплаты для сотрудников с 3 и более детьми и др. ДМС со стоматологией с 1-го месяца работы, 3 вида страхования жизни и здоровья (возможность подключить к программе близких родственников) Дополнительные дни отпуска (заключение брака, рождение ребенка, другие важные события) Актуальные обучающие программы с фокусом на развитие лидерских и функциональных навыков Возможность присоединиться к одной из спортивных команд (хоккей, футбол, беговые клубы, волейбол, йога и др.) или организовать свою  Подробнее о преимуществах читай на странице нашей компании!"
97704823,Системный аналитик (банк),Digex Co,False,,,От 1 года до 3 лет,Удаленная работа,"['Разработка технических заданий', 'Бизнес-анализ', 'BPMN', 'Постановка задач разработчикам', 'UML', 'Atlassian Jira', 'Atlassian Confluence', 'SQL', 'Scrum', 'Сбор и анализ информации']","Digex Co - компания, специализирующаяся в разработке собственных продуктов и ПО на заказ. Наша команда объединяет консалтинг и разработку IT-решений, чтобы создавать уникальные проекты. Мы гордимся нашей специализацией в области B2B решений, а также активным участием в проектах с открытым исходным кодом. Мы уже более десяти лет на рынке, и за это время собрали непревзойденную команду. У нас работает более 200 талантливых специалистов, которые рады делиться опытом и знаниями. Сейчас мы в поиске Системного аналитика в проект по разработке комплексной банковской системы. Задачи должности:  Сбор и актуализация требований; Моделирование и верификация требований; Выявление ограничений; Описание функциональной архитектуры; Описание бизнес-процессов; Подготовка варианта ИТ-решения, демонстрация и презентация; Документирование требований и постановка задач на разработку; Формирование базы знаний; Участие в командных активностях.  Мы ожидаем от кандидата:  опыт работы от 2 лет аналитиком в области ИТ или бизнес-анализа; опыт использования систем коллективной работы (приветствуются JIRA, Confluence); опыт сбора и формализации требований заказчика; опыт написания технических заданий на разработку ПО и веб-сервисов; опыт разработки систем с интеграциями или компонент систем в Enterprise архитектуре; опыт подготовки документации для пользователей;  знание типов требований и их иерархии, жизненного цикла требований, процесса управления требованиями;   понимание атрибутов качества требований, методик и техник выявления и описания требований (user story, cjm и т.п.);   понимание модели качества программного обеспечения;   знание подходов документирования и моделирования требований;   знание особенностей работы с требованиями в гибких методологиях (Scrum);  знание нотаций моделирования процессов (BPMN, UML, EPC или любой иной);  понимание процесса контроля качества, процесса функционального тестирования (тестовые сценарии, выполнение тестовых сценариев);   SQL (умение писать запросы с группировками и объединениями, вычисляемые поля в запросах);   умение планировать работу, ставить задачи, принимать результат, достигать в срок и с нужным качеством.   Будут плюсом:   понимание банковских бизнес-процессов;   знание инструментов одного из инструментов моделирования (Sparx EA, Visual-paradigm, Archi, и т.п.).   Мы предлагаем:   удаленная работа и гибкий подход к началу и окончанию рабочего дня;  официальное оформление и достойный уровень заработной платы;   все преимущества работы в аккредитованной IT-компании;   участие в сложных и интересных проектах;   поддержка профессионального и личностного развития - компенсация любого обучения (английский язык, профессиональное обучение, хобби и увлечения), а также получения сертификатов;   забота о здоровье - компенсация медицинских услуг и оплаты медикаментов;   частичная компенсация авиа- или ж/д билетов после 1 года сотрудничества.  "
91413539,Корпоративный архитектор (DWH),КОРУС Консалтинг,False,,,От 3 до 6 лет,Полный день,"['DWH', 'ETL', 'SQL', 'Airflow', 'Hadoop', 'Greenplum', 'СУБД', 'BI', 'PostgreSQL', 'Kafka', 'ORACLE', 'DBT', 'Arenadata']","Наш Департамент аналитических решений (ДАР) погружен во все современные направления в области работы с данными: внедрение BI-систем и систем аналитической отчетности; проектирование хранилищ и витрин данных; разработка в области продвинутой аналитики и больших данных; применение прикладных продуктов с использованием Machine Learning; внедрение решений в области управлениям данными (DG / DQ); разработка методологии и стратегии работы с данными. Мы ведем проекты для нашего ключевого заказчика (крупнейшей транспортной компании). Т.к. задач становится все больше, мы усиливаем команду и находимся в поиске Корпоративного архитектора DWH. В команде наш новый коллега будет выступать как эксперт/координатор.Возможна удаленка или гибридный формат работы, но желательна готовность около 2-х раз в месяц ездить в офис нашего клиента на м. Красные Ворота (г. Москва). Что нужно делать:  Проектировать архитектуру Корпоративного хранилища данных. Контролировать соответствие разрабатываемого ПО архитектурным требованиям (архитектурные решения, архитектурный надзор). Проектировать процессы разработки DWH (помощь командам с нестандартными интеграциями или витринами, реализация авторевью кода, ревью технических решений). Активно участвовать в жизни проектных команд (регулярные технические встречи со всеми командами, мероприятия по обмену опытом, повышение качества разработки DWH, ведение базы знаний). Контролировать тех.долг проектных команд.  Что важно для нас:  Опыт работы от 3-х лет в качестве разработчика DWH/системного аналитика DWH/архитектора данных. Опыт проектирования хранилищ данных (архитектуры DWH, интеграционных решений, потоков трансформации данных). Экспертный опыт работы с одной из РСУБД: Oracle, PostgreSQL или с MPP СУБД: Arenadata DB/Greenplum (в приоритете). Опыт работы с ETL-инструментами от 3-х лет. Опыт проектирования и реализации функции взаимодействия с Airflow. Опыт моделирования данных, опыт работы с моделью Data Vault. Опыт построения DevOps процессов в части разработки.  Совсем круто, если есть:  Опыт работы с DBT от 2-х лет. Опыт работы с Hadoop и BI-инструментами. Понимание архитектуры Web-приложений и BI-приложений.  Что можем предложить:  Заработную плату обсуждаем индивидуально по итогам тех. собеседования. Оформляем официально в штат компании.  Гибкое начало рабочего дня.  Удаленный формат работы. Очные встречи командами или работа в офисе (Москва, Санкт-Петербург, Ярославль) по желанию. Командировки для сотрудников из других городов по желанию. Индивидуальный план развития: подбираем задачи для роста экспертизы, выделяем бюджет на обучение, предоставляем курсы и программы обучения (в т.ч. английскому языку), предоставляем обратную связь, регулярно обсуждаем развитие.  Постоянный профессиональный и личный рост, самостоятельность в работе.   Открытая корпоративная культура, минимум бюрократии и отчётов, а совещания только по необходимости и с чёткой программой.   Собственный мерч.   Корпоративный университет, наставничество и развитие, полис ДМС, корпоративные тарифы на фитнес.   Приходи к нам в команду, будем вместе создавать крутые и полезные вещи!"
95871276,Системный аналитик.,Газпромбанк,False,,,От 3 до 6 лет,Полный день,[],"​​​​​Газпромбанк — это место, где люди и технологии встречаются вместе. Последние три года мы проводим технологическую трансформацию, создавая цифровой банк будущего: меняются не только бизнес‑процессы, но и корпоративная культура. Присоединяйтесь к нашей команде и участвуйте в трансформации одного из крупнейших банков страны здесь и сейчас! Что нужно будет делать:  Анализ и согласование требований от внутренних бизнес-заказчиков Разработка концептуального дизайна решения Документирование модели бизнес-процессов и описание бизнес-правил, формирование бизнес-требований Разработка и согласование архитектуры решения в соответствии с принятыми стандартами Банка Проектирование технических решений и интеграции нового функционала в текущий ландшафт Разработка и согласование функциональных требований на АС Разработка технических заданий и постановок для разработчиков Разработка и документирование логической структуры баз данных и сервисов Контроль соответствия реализации бизнес-требованиям и функциональным требованиям Участие в приемо-сдаточных испытаниях  Навыки:  Способность к анализу, систематизации, классификации; Стрессоустойчивость; Способность работать с большими объемами информации; Организаторские способности; Умение вести переговоры  Почему мы? У нас круто!  Достойный уровень вознаграждения; ДМС со стоматологией с первого месяца работы Отпуск 33 дня + материальная помощь к отпуску; Привлекательный соц. пакет, корпоративные программы, льготы для сотрудников; Возможности для повышения уровня квалификации Гибридный формат работы, офис находится на м. Академическая "
96283697,Аналитик,7RedLines,True,120000.0,150000.0,От 3 до 6 лет,Удаленная работа,[],"Опыт работы в качестве системного аналитика не менее 3-х лет и не менее 3-х проектов   Требования:  Знание REST, SOAP, JSON, XML, XSD; Описания API и протоколов, а также постановки и описания задач по интеграции со сторонними сервисами (REST, SOAP, очереди сообщений); Понимание жизненного цикла разработки ПО, взаимодействие с бизнес-заказчиками и ИТ командами, анализ бизнес-предложений, декомпозиция задач, подготовка и проработка решений; Моделирование бизнес-процессов (знание нотации BPMN 2.0), инструмент Camunda; Опыт построения диаграмм с помощью UML; Знание принципов построения микросервисной архитектуры Участие в построении архитектуры и схем взаимодействий; Большим преимуществом будет опыт работы в области эл.торговли фулфилмент Знание SQL на уровне составления простых запросов; Опыт проектирования сервисных взаимодействий, в том числе с использованием корпоративных сервисных шин; Опыт написания документации: ТЗ, ФТ, БТ, US, AC  Обязанности:  Формирование модели процесса в BPMN 2.0, инструмент Camunda; Формирование функциональных нефункциональных требований; Прорисовка макетов интерфейсов (при необходимости); Формирование UML модели (при необходимости, в рамках команды есть поддержка системного аналитика); Формирование спецификации REST (при необходимости, в рамках команды есть поддержка системного аналитика); Согласование процесса с бизнес заказчиком; Декомпозиция процесса на US AC; Получение оценки US AC у разработчиков; Участие в работе продуктовой команды в рамках скрама: дейли, рефайменты, планирование спринта, спринтревью, UAT, ретро; Работа с инцидентами, дефактами с прода и теста;  Условия:  Трудоустройство в штат на основании ТК; Удаленная работа по времени Мск, любой город; Уровень дохода в соответствии с навыками, по результатам встреч. "
97215124,Системный аналитик КХД (DWH). IT-подразделение.,Газпромбанк,False,,,От 3 до 6 лет,Полный день,"['MS SQL', 'ORACLE', 'SQL', 'DWH', 'ETL', 'IBM DataStage', 'Oracle DI', 'Diasoft']","ИТ-подразделение Газпромбанка, ответственное за развитие Корпоративного хранилища данных (КХД), расширяет команду по направлению розничного бизнеса, для решения задач на стороне КХД: - разработка и наполнение детального слоя и модели данных витрин КХД; - разработка и внедрение Data Governance, систем контроля качества данных; - решение текущих задач и потребностей банка в КХД.   Предстоит:  —Анализ и постановка задач по предоставлению данных из КХД; —Системный анализ источников данных и постановка задач по загрузке данных в КХД; —Формирование технических заданий и постановок на разработку; —Описание жизненного цикла данных и документация процессов КХД; —Аналитическая поддержка процессов разработки и поддержки КХД; —Мониторинг качества данных в КХД; —Анализ, маршрутизация и решение проблем качества данных в КХД. Мы ожидаем: —Опыт работы в ИТ-подразделении банка, финансовой, ИТ или консалтинговой организации на банковских проектах; —Знание финансовой и бухгалтерской терминологии и бизнес-процессов по направлениям деятельности банковского бизнеса; —Опыт работы в базах данных АС и хранилищ по предметным областям банковского бизнеса; —Опыт разработки SQL-запросов, представлений, процедур в базах данных (SAP, Oracle или MSSQL). Является преимуществом: —Опыт разработки ИТ-решений, участия в проектах по автоматизации отчетности, интеграционных проектах, проектах по миграции данных; —Опыт работы с банковскими ИТ-решениями (Diasoft, ЦФТ и др.), а также ETL-решениями (IBM DataStage, Informatica и др.)   Условия:• Созидательная среда и интересные проекты• Работа в команде профессионалов. Неравнодушных, активных, ответственных за свой результат.• Конкурентная заработная плата и система премирования.• Оформление в аккредитованную ИТ-компанию. Работа на проекте Газпромбанка.• Комфортные условия работы. Возможна &quot;удаленка&quot; в пределах РФ."
89358376,Системный аналитик,ТехноНИКОЛЬ,False,,,От 3 до 6 лет,Полный день,[],"О нас: Корпорация ТЕХНОНИКОЛЬ – ведущий международный производитель надежных и эффективных строительных материалов и систем. Компания предлагает рынку новейшие технологии, сочетающие в себе разработки собственных Научных центров и передовой мировой опыт. Производственная компания ТЕХНОНИКОЛЬ, возглавляемая Сергеем Колесниковым, – это 68 производственных площадок, 20 Учебных центров. В 10 Научных центрах, укомплектованных высокотехнологичным оборудованием и квалифицированным персоналом, ведется регулярная разработка и внедрение новых продуктов и решений для строительной отрасли. За цифровую разработку продуктов отвечает TN Digital, аккредитованная IT-компания. В TN Digital внедряем цифровые технологии в промышленность строительных материалов, логистику, клиентский сервис и управленческие процессы, чтобы миллионы людей по всему миру жили и работали в комфортной среде. Мы автоматизировали работу предприятий и складов, создали платформу управления транспортом, мобильные приложения для клиентов и их подрядчиков, корпоративную экосистему для сотрудников в одном приложении. Обязанности  анализ и согласование требований для разработки компонентов информационных систем и интеграционных решений; описание компонентов и механизмов интеграционного взаимодействия информационных систем; подготовка технической документации (технические задания на разработку, функциональные спецификации, аналитические записки и т.д.); постановка задач для разработчиков; контроль тестирования готового интеграционного решения; анализ инцидентов и запросов на изменение.  Профессиональные знания и навыки:  понимание принципов построения архитектуры информационных систем; знания стандартов и спецификаций: REST, SOAP, JSON, XML; умение работать с SOAP и REST на уровне http, опыт работы с Postman; опыт проектирования реляционных баз данных, знание SQL; умение читать и разрабатывать диаграммы UML и BPMN; понимание основ объектно-ориентированного программирования; умение схематичного построения диаграмм вне нотаций (элементы блок-схем, иллюстрации процессов и т.п.); умение фиксировать и описывать (в том числе и схематично) информационное взаимодействие компонентов; опыт построения, разработки аналитических моделей (power BI, Apache или другие); умение разбираться в legacy.  Требования  опыт работы в проектах с применением практик Agile (знаете, что такое Scrum, Sprint); опыт работы аналитиком интеграционных решений; опыт написания ТЗ; опыт разработки регламентирующей документации.  Условия  формат работы офис/гибрид/удаленка; официальное трудоустройство (белая ЗП, отпуск, больничный); льготы сотрудника аккредитованной ИТ компании (ипотека, отсрочка от армии); ДМС со стоматологией, льготное ДМС для родственников; компенсация оплаты больничного до оклада; оплата мобильной связи, материальная помощь, скидки на занятия английским языком, скидки на абонемент в спорт зал; возможность профессионального и материального роста; ежегодные выездные IT конференции, митапы, техтолки; возможность стать амбассадором компании; регулярные встречи вне офиса. "
96800439,Лидер команды аналитики данных / Team Lead DWH (Трайб CVM),АО «ОТП Банк» (JSC «OTP Bank»),False,,,От 3 до 6 лет,Гибкий график,[],"ОТП Банк – это банк с понятной философией. У банка есть миссия – стать самым клиентоцентричным банком страны. Банк хочет не только предоставлять весь спектр современных банковских услуг, обеспечивать отличный опыт взаимодействия через цифровые каналы и предлагать выгодные и удобные продукты, но и вызывать эмоции. Поддерживать устремления тех, кто открыт новому, тех кто с оптимизмом смотрит на жизнь и готов к смелым поступкам. Чтобы внутренний образ соответствовал внешнему мы изменились визуально и стали намного ярче. Каждый новый цвет обозначает конкретное качество, а вместе они формируют цветовую фотографию эмоций ОТП. В этом суть репозиционирования банка, ведь бренд и его восприятие важны как для клиентов, так и для сотрудников.Наш общий успех возможен, если сотрудникам будет не все равно, команда будет думать не только о внешних клиентах, но и о коллегах. Ведь клиентоцентричность не может быть только наружу, она должна быть сначала внутри, а значит работать в ОТП при таком подходе станет максимально удобно. Для нас отсутствие бюрократии, прозрачность процессов и чувство дружеского плеча первый шаг к неисчерпаемому вдохновению. В связи с запуском масштабных проектов внедрения и миграций хранилищ данных на платформе Greenplum, мы ищем лидера команды DWH. Чем предстоит заниматься:  Развитие корпоративного хранилища данных, розничный бизнес; Участие в миграции со старого DWH (Oracle) на новое (GreenPlum); Выстраивать архитектуру хранения, обработки и визуализации данных; Коммуникация с бизнес-подразделениями, сбор, формализация и согласование требований; Коммуникация с владельцами систем-источников, разработка и согласование интерфейсов получения данных; Разработка SQL-прототипов загрузки данных и расчета витрин; Разработка логических и физических моделей данных с использованием типовых подходов к моделированию; Тестирование и приемка результатов разработки, передача результатов бизнес-заказчикам; Развитие команды, найм персонала.  Что мы ждём:  Опыт работы на проектах внедрения/развития хранилищ данных и/или Data Lake; Опыт проектирования объектов БД, понимание архитектуры хранилищ данных; Практический опыт разработки логических и физических моделей данных; Опыт работы от 3-х лет в качестве системного Аналитика DWH/Разработчика/Архитектора данных; Опыт управления командой, 3-5 человек; Опыт разработки технической документации (бизнес-требования, технического задания); Уверенное владение SQL, опыт в прототипировании витрин со сложной логикой; Готовность и умение разбираться в чужом коде; Опыт работы с инструментами DataGovernance; Готовность подключиться в сложные моменты, исполнить роль &quot;играющего тренера».  Наш стек: Oracle, IPC, Hadoop, GreenPlum, PostgreSQL, Tarantool, Airflow. От нас:  Красивый офис/удобное рабочее место (м. Войковская), гибридный формат работы; Возможность изменять время начала и конца рабочего дня по согласованию с руководителем; Отсутствие строгого дресс-кода (мы лояльны к любому проявлению личного стиля); Welcome pack; ДМС (а также возможность его замены на фитнес); BestBenefits – сервис скидок и привилегий (техника и электроника, рестораны и доставка, обучение, отдых, спорт, красота и здоровье, товары, развлечения, услуги, детские товары и развлечения); Управленческое обучение, развитие навыков личной эффективности, профессиональное развитие; Участие в корпоративных и спортивных мероприятиях (он-лайн и офф-лайн); Корпоративная библиотека. "
96004102,Системный аналитик,Ambaha Solutions,True,80000.0,,От 3 до 6 лет,Удаленная работа,[],"Мы ищем бизнес-аналитика для небольшой команды, предлагаем полную занятость с возможностью удаленной работы и гибким графиком. Наше предложение включает возможность совмещения при условии выполнения нормы 8-часового рабочего дня. Мы ценим эффективность и готовность к интенсивной работе в сфере финансовых технологий и минимальное количество формальностей. Задачи: Выявление и формализация требований.Создание функционального дизайна и задач для разработки.Верификация результатов разработки.Демонстрация продукта заказчику.Внедрение и сопровождение продукта после запуска. Требования к кандидату: Высшее образование в области информационных технологий.Опыт работы на аналогичной должности от 3 лет.Знание методологий разработки ПО.Умение работать с Jira, Confluence, Wiki, BitBucket.Знания в UML, XMLАнглийский язык для чтения технической документации. Технологии и стек: BPMN, UML, HTTP, REST, JSON, XML, SQL. Дополнительно будет плюсом: Знание систем дистанционного банковского обслуживания, например, ДБО Бифит.Опыт работы с интернет-банком. Если вы готовы к эффективной работе, стремитесь к профессиональному росту в сфере финтех и цените гибкость в рабочем графике, присылайте ваше резюме. Мы предлагаем уникальную возможность внести свой вклад в развитие инновационных проектов, сохраняя при этом баланс между профессиональной и личной жизнью."
96005234,Бизнес-аналитик,Familia,False,,,От 1 года до 3 лет,Полный день,"['Постановка задач разработчикам', 'Описание бизнес-процессов', 'Базовые знания SQL', 'BPMN', 'Draw.io', 'Бизнес-анализ', 'camunda', 'MS Excel']","Familia  — крупный российский ритейлер, первая и единственная в стране федеральная сеть off-price-магазинов. Компания предлагает широкий ассортимент товаров (одежда, обувь, аксессуары, товары для дома и др.) известных мировых и российских брендов с выгодой до 85%. Familia приглашает в свою команду Бизнес-аналитика. Что нужно делать:  участвовать в постановке задач с инициирующим подразделением и в подготовке ТЗ; участвовать в проработке архитектуры на стадии инициации с подразделением разработки; тестировать бизнес-приложения совместно с консультантами; участвовать в сдаче работ инициирующему подразделению; управлять изменениями, документировать и регламентировать процессы компании.  Необходимые навыки:  высшее техническое или экономическое образование; опыт работы системным или бизнес-аналитиком, ERP-консультантом - от года.  Будет плюсом:  опыт внедрения крупных кросс-функциональных проектов; знание BPMN; опыт работы в розничных сетях.  Мы готовы предложить:  работу в аккредитованной IT-компании; уютный офис на ст. м. Улица 1905 года \ м. Краснопресненская ( БЦ &quot;Сибирь&quot; пешая доступность 5-6 минут); отсутствие дресс-кода, работа в молодой, амбициозной команде профессионалов; график работы 5/2, с 9:00 до 18:00 (альтернативы 8-17/10-19); оформление с первого рабочего дня по ТК РФ, официальная оплата труда (оклад + квартальный бонус); ДМС после 1-ого года работы в Компании; корпоративные скидки от партнеров: скидки в фитнес-центры, театры, банковские и образовательные услуги, а также конкурсы и викторины с призами, подарки для детей, корпоративная библиотека. "
96713367,Ведущий системный аналитик (УДАЛЁННО),Ригла,False,,,От 3 до 6 лет,Удаленная работа,[],"Ригла – лидер рынка в отрасли фармритейла. Мы – крупная амбициозная и активно развивающаяся компания. В связи с расширением штата в Отдел разработки торгового ПО Департамента информационных технологий нам требуется Ведущий системный аналитик.   Обязанности  Проектирование интеграций систем Анализ требований Моделирование БД и процессов Составление SRS    Требования  Уверенное знание C#, .NET Framework Владение методами интеграции Владение CASE-средствами анализа и проектирования (BPMN/UML) Навыки сбора функциональных/нефункциональных требований    Будет плюсом :  Знание инструментов Swagger, OpenAPI, Postman, инструментов администрирования MSSQL (SSMS, SQL Profiler). Навык формализации описания требований в соответствующих нотациях (ER-модели; UML - диаграммы последовательности, диаграммы классов, диаграммы активности; BPMN); Опыт анализа макетов пользовательских интерфейсов. Опыт моделирования исполняемых бизнес-процессов. Умение проводить обследование существующих систем и выявлять потенциальные улучшения. Опыт разработки технических спецификаций для интеграций со смежными системами. Навыки разработки технической документации в части описания SRS основываясь на BRD.    Условия  Оформление в аккредитованную ИТ-компанию Полное соблюдение ТК РФ Удалённый формат работы 5/2 Конкурентная заработная плата Социальный пакет (ДМС и партнерские программы) Возможность развиваться и обучаться за счёт компании Дружная команда, интересные масштабные проекты "
